candidate_id,current_title,ai_skill_count,nontech_title,career_titles
CAND_0080086,Customer Support,11,yes,Customer Support | HR Manager | Graphic Designer
CAND_0080102,Junior ML Engineer,6,no,Junior ML Engineer | AI Specialist | AI Specialist
CAND_0080107,Data Engineer,4,no,Data Engineer | Software Engineer
CAND_0080134,Business Analyst,8,no,Business Analyst | Project Manager
CAND_0080157,Sales Executive,9,yes,Sales Executive | Mechanical Engineer
CAND_0080173,Mechanical Engineer,9,no,Mechanical Engineer | Marketing Manager | Marketing Manager
CAND_0080204,Mechanical Engineer,9,no,Mechanical Engineer | Mechanical Engineer | Accountant
CAND_0080223,Graphic Designer,11,yes,Graphic Designer | Sales Executive | Operations Manager
CAND_0080225,Accountant,9,yes,Accountant | Graphic Designer | Project Manager
CAND_0080325,Marketing Manager,6,yes,Marketing Manager | Sales Executive | Mechanical Engineer | Marketing Manager
CAND_0080359,HR Manager,9,yes,HR Manager | Customer Support
CAND_0080405,Operations Manager,6,yes,Operations Manager | Accountant
CAND_0080413,Sales Executive,6,yes,Sales Executive | Accountant
CAND_0080451,Project Manager,9,yes,Project Manager | Marketing Manager | Business Analyst
CAND_0080494,Marketing Manager,11,yes,Marketing Manager | Civil Engineer | Business Analyst
CAND_0080519,Business Analyst,8,no,Business Analyst | Business Analyst | Graphic Designer | Graphic Designer
CAND_0080549,Sales Executive,10,yes,Sales Executive | Civil Engineer | Graphic Designer
CAND_0080567,Accountant,9,yes,Accountant
CAND_0080590,Mechanical Engineer,7,no,Mechanical Engineer | Customer Support | Sales Executive | Graphic Designer
CAND_0080599,Accountant,8,yes,Accountant
CAND_0080661,Operations Manager,10,yes,Operations Manager
CAND_0080724,Business Analyst,8,no,Business Analyst
CAND_0080800,Graphic Designer,8,yes,Graphic Designer
CAND_0080810,Mechanical Engineer,6,no,Mechanical Engineer
CAND_0080868,Civil Engineer,7,no,Civil Engineer | Mechanical Engineer
CAND_0080884,Sales Executive,8,yes,Sales Executive | Civil Engineer | Graphic Designer | HR Manager
CAND_0080889,Graphic Designer,10,yes,Graphic Designer | Accountant | Marketing Manager
CAND_0080912,Marketing Manager,7,yes,Marketing Manager | Content Writer
CAND_0080970,Graphic Designer,7,yes,Graphic Designer | HR Manager
CAND_0080976,Content Writer,9,yes,Content Writer | Business Analyst
CAND_0080985,HR Manager,10,yes,HR Manager | Project Manager | Marketing Manager | HR Manager
CAND_0081008,HR Manager,9,yes,HR Manager | HR Manager
CAND_0081013,Accountant,10,yes,Accountant
CAND_0081086,AI Specialist,4,no,AI Specialist | Senior Software Engineer (ML)
CAND_0081145,Sales Executive,7,yes,Sales Executive | Civil Engineer | Marketing Manager
CAND_0081163,Operations Manager,10,yes,Operations Manager | Operations Manager | Customer Support
CAND_0081175,Operations Manager,9,yes,Operations Manager
CAND_0081183,Customer Support,5,yes,Customer Support | Business Analyst | HR Manager | Graphic Designer
CAND_0081229,Project Manager,9,yes,Project Manager
CAND_0081306,Graphic Designer,8,yes,Graphic Designer | Marketing Manager
CAND_0081312,Content Writer,7,yes,Content Writer
CAND_0081315,Graphic Designer,7,yes,Graphic Designer | Project Manager
CAND_0081328,Sales Executive,7,yes,Sales Executive | Marketing Manager | Sales Executive
CAND_0081329,HR Manager,10,yes,HR Manager | HR Manager | Civil Engineer | Accountant
CAND_0081353,Accountant,10,yes,Accountant
CAND_0081355,Graphic Designer,10,yes,Graphic Designer
CAND_0081371,Civil Engineer,8,no,Civil Engineer | HR Manager | Accountant | Graphic Designer
CAND_0081383,Project Manager,8,yes,Project Manager | Content Writer | Civil Engineer
CAND_0081472,Civil Engineer,8,no,Civil Engineer
CAND_0081484,Graphic Designer,8,yes,Graphic Designer
CAND_0081487,Operations Manager,10,yes,Operations Manager
CAND_0081509,Project Manager,6,yes,Project Manager | Graphic Designer | Civil Engineer | Business Analyst
CAND_0081523,HR Manager,9,yes,HR Manager
CAND_0081543,Content Writer,7,yes,Content Writer | Operations Manager | Accountant
CAND_0081677,Mechanical Engineer,8,no,Mechanical Engineer | Sales Executive | Operations Manager | Project Manager
CAND_0081779,Accountant,5,yes,Accountant | Marketing Manager
CAND_0081787,Marketing Manager,7,yes,Marketing Manager | Marketing Manager | Sales Executive | Sales Executive
CAND_0081857,Business Analyst,9,no,Business Analyst
CAND_0081867,Business Analyst,8,no,Business Analyst
CAND_0081928,Civil Engineer,7,no,Civil Engineer
CAND_0081977,Marketing Manager,7,yes,Marketing Manager | Marketing Manager | Mechanical Engineer | Sales Executive
CAND_0082018,Mechanical Engineer,6,no,Mechanical Engineer | Project Manager
CAND_0082158,HR Manager,9,yes,HR Manager
CAND_0082159,Mechanical Engineer,10,no,Mechanical Engineer | Mechanical Engineer
CAND_0082203,Sales Executive,9,yes,Sales Executive
CAND_0082212,Operations Manager,12,yes,Operations Manager
CAND_0082284,Business Analyst,9,no,Business Analyst | Graphic Designer
CAND_0082305,Civil Engineer,5,no,Civil Engineer | Accountant | Graphic Designer | Customer Support
CAND_0082330,HR Manager,8,yes,HR Manager | Operations Manager | Accountant | Civil Engineer
CAND_0082344,Civil Engineer,7,no,Civil Engineer | Mechanical Engineer | Sales Executive
CAND_0082559,Customer Support,7,yes,Customer Support
CAND_0082618,Data Scientist,4,no,Data Scientist
CAND_0082624,Data Engineer,4,no,Data Engineer | Data Engineer | Software Engineer | Data Analyst
CAND_0082718,Business Analyst,10,no,Business Analyst
CAND_0082737,Operations Manager,6,yes,Operations Manager
CAND_0082749,Content Writer,8,yes,Content Writer
CAND_0082794,Accountant,6,yes,Accountant | Business Analyst | Accountant | Sales Executive
CAND_0082803,HR Manager,6,yes,HR Manager
CAND_0082824,Business Analyst,8,no,Business Analyst | Graphic Designer | Mechanical Engineer | Business Analyst
CAND_0082838,Customer Support,9,yes,Customer Support | Accountant | Mechanical Engineer | Mechanical Engineer
CAND_0082862,Project Manager,8,yes,Project Manager | Business Analyst | Operations Manager | Graphic Designer
CAND_0082863,Business Analyst,7,no,Business Analyst | Content Writer | Operations Manager | Business Analyst
CAND_0082866,Mechanical Engineer,8,no,Mechanical Engineer | Content Writer | Mechanical Engineer | Accountant
CAND_0082874,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0082950,Sales Executive,5,yes,Sales Executive | Marketing Manager | Content Writer
CAND_0082959,Operations Manager,7,yes,Operations Manager | Accountant | Content Writer | HR Manager
CAND_0082960,Civil Engineer,7,no,Civil Engineer
CAND_0082967,Graphic Designer,6,yes,Graphic Designer | Mechanical Engineer
CAND_0083005,Mechanical Engineer,9,no,Mechanical Engineer | HR Manager
CAND_0083060,Civil Engineer,9,no,Civil Engineer
CAND_0083062,Operations Manager,7,yes,Operations Manager | Marketing Manager
CAND_0083080,Mechanical Engineer,6,no,Mechanical Engineer | Business Analyst
CAND_0083088,Business Analyst,7,no,Business Analyst | Marketing Manager | Accountant
CAND_0083160,Project Manager,10,yes,Project Manager | HR Manager
CAND_0083168,Civil Engineer,10,no,Civil Engineer
CAND_0083232,Accountant,7,yes,Accountant | Project Manager
CAND_0083245,Business Analyst,10,no,Business Analyst | Sales Executive
CAND_0083384,Sales Executive,9,yes,Sales Executive | Customer Support | Business Analyst
CAND_0083439,Sales Executive,7,yes,Sales Executive | Marketing Manager
CAND_0083517,Sales Executive,10,yes,Sales Executive | Project Manager | Sales Executive
CAND_0083554,Graphic Designer,10,yes,Graphic Designer | Mechanical Engineer | Mechanical Engineer | Graphic Designer
CAND_0083564,Business Analyst,6,no,Business Analyst
CAND_0083641,Business Analyst,7,no,Business Analyst | Graphic Designer
CAND_0083657,Operations Manager,9,yes,Operations Manager
CAND_0083689,Business Analyst,9,no,Business Analyst | Business Analyst | Graphic Designer
CAND_0083754,Business Analyst,9,no,Business Analyst | Marketing Manager
CAND_0083767,Operations Manager,9,yes,Operations Manager | HR Manager | Sales Executive | Project Manager
CAND_0083843,Mechanical Engineer,11,no,Mechanical Engineer | Mechanical Engineer | Civil Engineer | Project Manager
CAND_0083857,Graphic Designer,7,yes,Graphic Designer
CAND_0083860,HR Manager,5,yes,HR Manager | Customer Support
CAND_0083963,Civil Engineer,9,no,Civil Engineer | Content Writer | Marketing Manager | Content Writer
CAND_0083971,Graphic Designer,8,yes,Graphic Designer | Marketing Manager | Operations Manager
CAND_0084081,Mechanical Engineer,6,no,Mechanical Engineer | Graphic Designer | Marketing Manager | Sales Executive
CAND_0084087,Graphic Designer,5,yes,Graphic Designer
CAND_0084091,Content Writer,6,yes,Content Writer | Business Analyst
CAND_0084106,Business Analyst,6,no,Business Analyst
CAND_0084161,Senior Software Engineer (ML),4,no,Senior Software Engineer (ML)
CAND_0084254,Civil Engineer,6,no,Civil Engineer | Business Analyst | Accountant | Mechanical Engineer
CAND_0084279,Graphic Designer,6,yes,Graphic Designer | Operations Manager | Content Writer
CAND_0084290,Business Analyst,11,no,Business Analyst | Accountant | Customer Support | Marketing Manager
CAND_0084333,Content Writer,5,yes,Content Writer | Civil Engineer
CAND_0084335,Business Analyst,8,no,Business Analyst | Business Analyst | Customer Support
CAND_0084354,Accountant,8,yes,Accountant | Business Analyst | Customer Support
CAND_0084388,Business Analyst,6,no,Business Analyst | Content Writer
CAND_0084403,Operations Manager,10,yes,Operations Manager | Marketing Manager | Civil Engineer
CAND_0084412,Graphic Designer,9,yes,Graphic Designer | Content Writer | Business Analyst
CAND_0084415,Business Analyst,10,no,Business Analyst
CAND_0084524,HR Manager,9,yes,HR Manager | Marketing Manager | Project Manager | Sales Executive
CAND_0084571,HR Manager,7,yes,HR Manager | Accountant
CAND_0084584,Operations Manager,10,yes,Operations Manager | Marketing Manager | Sales Executive
CAND_0084629,Mechanical Engineer,10,no,Mechanical Engineer | Mechanical Engineer | Graphic Designer | Graphic Designer
CAND_0084638,Sales Executive,8,yes,Sales Executive
CAND_0084674,Project Manager,11,yes,Project Manager | Business Analyst | Accountant
CAND_0084693,Mechanical Engineer,5,no,Mechanical Engineer | Content Writer
CAND_0084718,HR Manager,10,yes,HR Manager | Mechanical Engineer
CAND_0084737,Mechanical Engineer,9,no,Mechanical Engineer | Business Analyst | Business Analyst | Sales Executive
CAND_0084786,Marketing Manager,8,yes,Marketing Manager | Sales Executive
CAND_0084790,Content Writer,11,yes,Content Writer | Business Analyst | Customer Support | Marketing Manager
CAND_0084813,Business Analyst,6,no,Business Analyst
CAND_0084838,HR Manager,9,yes,HR Manager
CAND_0084844,Mechanical Engineer,10,no,Mechanical Engineer | Marketing Manager | Business Analyst
CAND_0084878,Operations Manager,6,yes,Operations Manager | Sales Executive | HR Manager
CAND_0084970,Accountant,9,yes,Accountant | HR Manager
CAND_0085030,Content Writer,7,yes,Content Writer | Marketing Manager
CAND_0085089,Civil Engineer,10,no,Civil Engineer | HR Manager | Mechanical Engineer | Civil Engineer
CAND_0085092,Accountant,7,yes,Accountant | HR Manager
CAND_0085146,HR Manager,8,yes,HR Manager | Operations Manager | Business Analyst
CAND_0085159,Customer Support,10,yes,Customer Support
CAND_0085171,Operations Manager,9,yes,Operations Manager | Content Writer
CAND_0085181,Mechanical Engineer,7,no,Mechanical Engineer
CAND_0085183,Graphic Designer,7,yes,Graphic Designer | Business Analyst
CAND_0085195,Mechanical Engineer,10,no,Mechanical Engineer
CAND_0085219,Project Manager,10,yes,Project Manager | Marketing Manager | Accountant | Sales Executive
CAND_0085220,Operations Manager,10,yes,Operations Manager | Mechanical Engineer | HR Manager | Customer Support
CAND_0085252,Project Manager,9,yes,Project Manager
CAND_0085263,Civil Engineer,9,no,Civil Engineer | Operations Manager | HR Manager
CAND_0085289,Mechanical Engineer,10,no,Mechanical Engineer | Marketing Manager
CAND_0085330,Operations Manager,9,yes,Operations Manager
CAND_0085465,Graphic Designer,7,yes,Graphic Designer | HR Manager | Accountant | Graphic Designer
CAND_0085475,Operations Manager,7,yes,Operations Manager
CAND_0085521,Mechanical Engineer,6,no,Mechanical Engineer | Mechanical Engineer | HR Manager | Project Manager
CAND_0085542,Accountant,9,yes,Accountant | Project Manager
CAND_0085568,Marketing Manager,9,yes,Marketing Manager | Mechanical Engineer | HR Manager | Project Manager
CAND_0085640,Customer Support,8,yes,Customer Support | Content Writer | Business Analyst | Business Analyst
CAND_0085645,Content Writer,9,yes,Content Writer
CAND_0085663,Project Manager,10,yes,Project Manager | Project Manager | Business Analyst | Sales Executive
CAND_0085688,Customer Support,7,yes,Customer Support | Business Analyst | Content Writer | Marketing Manager
CAND_0085805,Sales Executive,6,yes,Sales Executive | Customer Support | Graphic Designer
CAND_0085842,Business Analyst,10,no,Business Analyst | HR Manager | Accountant
CAND_0085950,Operations Manager,9,yes,Operations Manager | Marketing Manager | Graphic Designer | Accountant
CAND_0085953,Marketing Manager,7,yes,Marketing Manager
CAND_0085964,Customer Support,9,yes,Customer Support | Mechanical Engineer | Graphic Designer
CAND_0085982,Project Manager,6,yes,Project Manager | Civil Engineer
CAND_0085994,Sales Executive,8,yes,Sales Executive | Business Analyst | Marketing Manager
CAND_0086021,Accountant,6,yes,Accountant | Civil Engineer | Sales Executive
CAND_0086036,Operations Manager,8,yes,Operations Manager | Project Manager
CAND_0086039,Business Analyst,6,no,Business Analyst | Civil Engineer | Customer Support
CAND_0086075,Sales Executive,10,yes,Sales Executive | Business Analyst
CAND_0086122,Project Manager,6,yes,Project Manager | Business Analyst | Business Analyst | Accountant
CAND_0086147,Mechanical Engineer,7,no,Mechanical Engineer | Content Writer | HR Manager | Content Writer
CAND_0086168,Operations Manager,10,yes,Operations Manager | Accountant | Content Writer
CAND_0086190,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0086231,Mechanical Engineer,7,no,Mechanical Engineer | Accountant
CAND_0086254,Operations Manager,6,yes,Operations Manager | Sales Executive
CAND_0086296,Operations Manager,8,yes,Operations Manager | Business Analyst
CAND_0086302,Business Analyst,8,no,Business Analyst | Content Writer | Project Manager | Graphic Designer
CAND_0086332,Sales Executive,9,yes,Sales Executive | Civil Engineer
CAND_0086350,Operations Manager,8,yes,Operations Manager
CAND_0086368,Senior Data Engineer,4,no,Senior Data Engineer | Backend Engineer
CAND_0086512,Marketing Manager,6,yes,Marketing Manager | HR Manager
CAND_0086521,Sales Executive,7,yes,Sales Executive | Sales Executive | Sales Executive | Customer Support
CAND_0086533,Accountant,7,yes,Accountant | Accountant
CAND_0086548,HR Manager,11,yes,HR Manager | Project Manager | Project Manager
CAND_0086593,Project Manager,9,yes,Project Manager | Graphic Designer | Accountant | Marketing Manager
CAND_0086701,Mechanical Engineer,6,no,Mechanical Engineer
CAND_0086726,Content Writer,8,yes,Content Writer | HR Manager | Civil Engineer | Sales Executive
CAND_0086787,Software Engineer,4,no,Software Engineer | Senior Software Engineer
CAND_0086831,Marketing Manager,8,yes,Marketing Manager | Marketing Manager | Civil Engineer | Operations Manager
CAND_0086861,Business Analyst,10,no,Business Analyst | HR Manager | Content Writer | Project Manager
CAND_0086889,Content Writer,7,yes,Content Writer | Civil Engineer
CAND_0086926,Content Writer,9,yes,Content Writer
CAND_0086937,Content Writer,6,yes,Content Writer
CAND_0086961,Sales Executive,9,yes,Sales Executive | Project Manager
CAND_0086963,Mechanical Engineer,10,no,Mechanical Engineer | Sales Executive | Customer Support
CAND_0086969,Mechanical Engineer,9,no,Mechanical Engineer | HR Manager | Civil Engineer | Accountant
CAND_0086983,Graphic Designer,6,yes,Graphic Designer | Business Analyst
CAND_0087027,Sales Executive,8,yes,Sales Executive | Sales Executive | Content Writer | Content Writer
CAND_0087073,Marketing Manager,8,yes,Marketing Manager | Civil Engineer | Customer Support | Marketing Manager
CAND_0087106,Marketing Manager,6,yes,Marketing Manager
CAND_0087127,Business Analyst,5,no,Business Analyst
CAND_0087167,Civil Engineer,10,no,Civil Engineer | Mechanical Engineer
CAND_0087186,Content Writer,5,yes,Content Writer
CAND_0087192,Mechanical Engineer,7,no,Mechanical Engineer
CAND_0087233,Marketing Manager,7,yes,Marketing Manager | Sales Executive | Customer Support | Accountant
CAND_0087276,Marketing Manager,9,yes,Marketing Manager
CAND_0087280,Sales Executive,7,yes,Sales Executive | Business Analyst | Civil Engineer
CAND_0087282,Project Manager,6,yes,Project Manager | Mechanical Engineer | HR Manager | Graphic Designer
CAND_0087311,Operations Manager,9,yes,Operations Manager
CAND_0087412,HR Manager,10,yes,HR Manager
CAND_0087459,Project Manager,6,yes,Project Manager
CAND_0087518,Civil Engineer,7,no,Civil Engineer | Customer Support | Customer Support | Customer Support
CAND_0087561,Mechanical Engineer,10,no,Mechanical Engineer | Project Manager | Mechanical Engineer
CAND_0087602,Business Analyst,10,no,Business Analyst
CAND_0087634,Accountant,5,yes,Accountant | Project Manager | HR Manager
CAND_0087723,Project Manager,7,yes,Project Manager | HR Manager | Sales Executive | Graphic Designer
CAND_0087778,Data Scientist,4,no,Data Scientist | Data Scientist | Junior ML Engineer
CAND_0087803,Mechanical Engineer,7,no,Mechanical Engineer | Project Manager | Content Writer | Sales Executive
CAND_0087825,Business Analyst,8,no,Business Analyst
CAND_0087871,HR Manager,6,yes,HR Manager | Accountant | HR Manager | Business Analyst
CAND_0087930,HR Manager,9,yes,HR Manager | Business Analyst
CAND_0088020,Civil Engineer,8,no,Civil Engineer | HR Manager
CAND_0088031,HR Manager,10,yes,HR Manager | Mechanical Engineer | Sales Executive | Content Writer
CAND_0088063,Graphic Designer,7,yes,Graphic Designer | Content Writer | Business Analyst | Marketing Manager
CAND_0088076,Civil Engineer,7,no,Civil Engineer | Sales Executive | Project Manager | Customer Support
CAND_0088106,HR Manager,9,yes,HR Manager | Civil Engineer | Customer Support | Accountant
CAND_0088121,Sales Executive,10,yes,Sales Executive | Marketing Manager | Operations Manager | Content Writer
CAND_0088203,Graphic Designer,6,yes,Graphic Designer | Business Analyst | Project Manager
CAND_0088308,Marketing Manager,7,yes,Marketing Manager | Project Manager | Graphic Designer | Mechanical Engineer
CAND_0088319,Business Analyst,11,no,Business Analyst | Customer Support | HR Manager
CAND_0088322,Business Analyst,7,no,Business Analyst | Customer Support | Accountant | Accountant
CAND_0088363,Marketing Manager,9,yes,Marketing Manager | Accountant
CAND_0088379,Operations Manager,10,yes,Operations Manager | Marketing Manager | Customer Support | Project Manager
CAND_0088409,Content Writer,6,yes,Content Writer | Business Analyst | Accountant
CAND_0088434,Content Writer,8,yes,Content Writer | Content Writer
CAND_0088534,Content Writer,8,yes,Content Writer | Mechanical Engineer | Mechanical Engineer | Accountant
CAND_0088536,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0088538,Graphic Designer,7,yes,Graphic Designer | Project Manager | Business Analyst | Customer Support
CAND_0088543,Graphic Designer,10,yes,Graphic Designer | Accountant | Marketing Manager
CAND_0088630,Civil Engineer,9,no,Civil Engineer | Civil Engineer | Accountant | Accountant
CAND_0088699,Sales Executive,9,yes,Sales Executive | Marketing Manager | Customer Support
CAND_0088703,Customer Support,9,yes,Customer Support | Accountant
CAND_0088708,Civil Engineer,9,no,Civil Engineer | Business Analyst | Customer Support
CAND_0088780,Project Manager,6,yes,Project Manager | Operations Manager | Civil Engineer | Project Manager
CAND_0088854,Graphic Designer,8,yes,Graphic Designer | Marketing Manager | Content Writer | Business Analyst
CAND_0088868,Business Analyst,7,no,Business Analyst | Civil Engineer | Sales Executive | Content Writer
CAND_0088889,Marketing Manager,9,yes,Marketing Manager | Accountant | HR Manager | Operations Manager
CAND_0088891,Operations Manager,10,yes,Operations Manager | Sales Executive | Project Manager | Graphic Designer
CAND_0088965,Civil Engineer,8,no,Civil Engineer | HR Manager
CAND_0088995,Operations Manager,11,yes,Operations Manager
CAND_0088999,Mechanical Engineer,7,no,Mechanical Engineer | Civil Engineer | Business Analyst | HR Manager
CAND_0089098,Graphic Designer,11,yes,Graphic Designer | Project Manager
CAND_0089228,Mechanical Engineer,6,no,Mechanical Engineer | Mechanical Engineer | Customer Support
CAND_0089258,Graphic Designer,9,yes,Graphic Designer
CAND_0089294,Accountant,10,yes,Accountant
CAND_0089362,Data Engineer,4,no,Data Engineer | Backend Engineer | Data Engineer
CAND_0089382,Customer Support,8,yes,Customer Support | Content Writer | Mechanical Engineer
CAND_0089403,Content Writer,8,yes,Content Writer
CAND_0089414,Software Engineer,4,no,Software Engineer | Senior Software Engineer
CAND_0089446,HR Manager,9,yes,HR Manager | Operations Manager
CAND_0089479,Accountant,6,yes,Accountant | HR Manager
CAND_0089558,Accountant,5,yes,Accountant
CAND_0089595,Civil Engineer,7,no,Civil Engineer
CAND_0089648,Business Analyst,10,no,Business Analyst | Accountant | Civil Engineer | HR Manager
CAND_0089689,Project Manager,10,yes,Project Manager | Accountant | Mechanical Engineer | Customer Support
CAND_0089699,Accountant,9,yes,Accountant | HR Manager
CAND_0089713,Accountant,10,yes,Accountant
CAND_0089772,Customer Support,9,yes,Customer Support | Mechanical Engineer | Business Analyst | HR Manager
CAND_0089775,Business Analyst,9,no,Business Analyst | Operations Manager | Operations Manager
CAND_0089788,Customer Support,7,yes,Customer Support
CAND_0089814,HR Manager,10,yes,HR Manager | Content Writer | Operations Manager | Mechanical Engineer
CAND_0089845,Mechanical Engineer,6,no,Mechanical Engineer | Customer Support | Accountant | Civil Engineer
CAND_0089859,Mechanical Engineer,8,no,Mechanical Engineer | Civil Engineer | Marketing Manager | HR Manager
CAND_0089871,Operations Manager,11,yes,Operations Manager
CAND_0089888,Customer Support,8,yes,Customer Support
CAND_0089916,Marketing Manager,9,yes,Marketing Manager | Customer Support | Operations Manager | Accountant
CAND_0089947,Junior ML Engineer,4,no,Junior ML Engineer | Computer Vision Engineer
CAND_0089953,Project Manager,7,yes,Project Manager | Accountant | Accountant
CAND_0090025,Graphic Designer,10,yes,Graphic Designer | Operations Manager | Customer Support
CAND_0090118,Graphic Designer,6,yes,Graphic Designer
CAND_0090136,Accountant,10,yes,Accountant | Marketing Manager
CAND_0090140,HR Manager,10,yes,HR Manager | HR Manager
CAND_0090147,Project Manager,7,yes,Project Manager | Content Writer | Graphic Designer | Content Writer
CAND_0090172,Civil Engineer,7,no,Civil Engineer | Sales Executive | Mechanical Engineer | HR Manager
CAND_0090183,Graphic Designer,7,yes,Graphic Designer | Accountant
CAND_0090251,Civil Engineer,10,no,Civil Engineer | Graphic Designer | Mechanical Engineer | HR Manager
CAND_0090280,Business Analyst,11,no,Business Analyst | Graphic Designer
CAND_0090308,HR Manager,9,yes,HR Manager | HR Manager | Project Manager
CAND_0090312,Accountant,8,yes,Accountant
CAND_0090339,HR Manager,10,yes,HR Manager | Business Analyst | Project Manager | Operations Manager
CAND_0090361,Customer Support,11,yes,Customer Support | Content Writer | Accountant
CAND_0090376,Operations Manager,7,yes,Operations Manager | Business Analyst
CAND_0090416,Project Manager,10,yes,Project Manager | Graphic Designer | Sales Executive
CAND_0090492,Operations Manager,10,yes,Operations Manager | Operations Manager | Customer Support | Civil Engineer
CAND_0090554,Sales Executive,11,yes,Sales Executive | Marketing Manager | Civil Engineer
CAND_0090703,Operations Manager,7,yes,Operations Manager | Mechanical Engineer
CAND_0090747,Mechanical Engineer,6,no,Mechanical Engineer | Sales Executive
CAND_0090756,Business Analyst,9,no,Business Analyst | Mechanical Engineer
CAND_0090760,Customer Support,9,yes,Customer Support
CAND_0090771,Sales Executive,6,yes,Sales Executive | Content Writer
CAND_0090800,HR Manager,7,yes,HR Manager | Content Writer | Business Analyst | Project Manager
CAND_0090802,Customer Support,10,yes,Customer Support | Accountant | Business Analyst | Civil Engineer
CAND_0090832,Civil Engineer,11,no,Civil Engineer | Marketing Manager
CAND_0090833,Graphic Designer,7,yes,Graphic Designer
CAND_0090906,Marketing Manager,9,yes,Marketing Manager | Sales Executive | Operations Manager | Civil Engineer
CAND_0090924,Content Writer,8,yes,Content Writer
CAND_0090946,HR Manager,8,yes,HR Manager | Sales Executive | Project Manager
CAND_0091045,Civil Engineer,10,no,Civil Engineer | Marketing Manager | HR Manager | Accountant
CAND_0091067,Business Analyst,7,no,Business Analyst | Accountant | Accountant | Customer Support
CAND_0091088,Content Writer,6,yes,Content Writer
CAND_0091103,Sales Executive,9,yes,Sales Executive | Sales Executive | Marketing Manager | Content Writer
CAND_0091175,Graphic Designer,6,yes,Graphic Designer | Graphic Designer
CAND_0091200,Project Manager,10,yes,Project Manager | Customer Support | Civil Engineer
CAND_0091202,Marketing Manager,9,yes,Marketing Manager | Sales Executive | Content Writer
CAND_0091295,Graphic Designer,8,yes,Graphic Designer | Graphic Designer | Graphic Designer | Accountant
CAND_0091341,Marketing Manager,5,yes,Marketing Manager | Sales Executive | Civil Engineer | Graphic Designer
CAND_0091358,Business Analyst,9,no,Business Analyst | Project Manager
CAND_0091371,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0091375,Business Analyst,9,no,Business Analyst
CAND_0091379,Mechanical Engineer,9,no,Mechanical Engineer | Graphic Designer | HR Manager | Operations Manager
CAND_0091404,Sales Executive,7,yes,Sales Executive | Graphic Designer | HR Manager | Business Analyst
CAND_0091442,Accountant,7,yes,Accountant | Graphic Designer | Mechanical Engineer | Sales Executive
CAND_0091445,DevOps Engineer,4,no,DevOps Engineer
CAND_0091454,Mechanical Engineer,9,no,Mechanical Engineer | Marketing Manager
CAND_0091460,Mechanical Engineer,7,no,Mechanical Engineer
CAND_0091512,Accountant,8,yes,Accountant | Project Manager | Mechanical Engineer | Operations Manager
CAND_0091599,Graphic Designer,7,yes,Graphic Designer
CAND_0091611,Customer Support,9,yes,Customer Support | Project Manager
CAND_0091698,Project Manager,8,yes,Project Manager | Accountant | Accountant
CAND_0091715,Accountant,10,yes,Accountant | Sales Executive
CAND_0091736,Accountant,7,yes,Accountant
CAND_0091764,Project Manager,7,yes,Project Manager | Graphic Designer | Sales Executive
CAND_0091863,Business Analyst,6,no,Business Analyst
CAND_0091884,Accountant,7,yes,Accountant | Operations Manager | Customer Support | Marketing Manager
CAND_0091889,Graphic Designer,8,yes,Graphic Designer | Content Writer | Business Analyst | Operations Manager
CAND_0091938,Project Manager,10,yes,Project Manager
CAND_0091992,Operations Manager,5,yes,Operations Manager | Customer Support
CAND_0092033,Operations Manager,10,yes,Operations Manager | HR Manager
CAND_0092070,Business Analyst,9,no,Business Analyst | Customer Support
CAND_0092082,Content Writer,8,yes,Content Writer | Accountant | Civil Engineer | Marketing Manager
CAND_0092167,Customer Support,11,yes,Customer Support | Content Writer | Civil Engineer | Business Analyst
CAND_0092181,Data Scientist,4,no,Data Scientist
CAND_0092182,Project Manager,6,yes,Project Manager | Mechanical Engineer | Project Manager | Graphic Designer
CAND_0092215,Operations Manager,8,yes,Operations Manager | Mechanical Engineer | Customer Support
CAND_0092271,Customer Support,10,yes,Customer Support
CAND_0092322,Customer Support,7,yes,Customer Support
CAND_0092336,Sales Executive,6,yes,Sales Executive
CAND_0092347,Sales Executive,7,yes,Sales Executive | HR Manager | Customer Support | Mechanical Engineer
CAND_0092352,Sales Executive,10,yes,Sales Executive | Content Writer | Sales Executive | Content Writer
CAND_0092362,Mechanical Engineer,6,no,Mechanical Engineer | Accountant
CAND_0092481,Business Analyst,7,no,Business Analyst | Business Analyst | Accountant | Civil Engineer
CAND_0092498,Sales Executive,8,yes,Sales Executive | Mechanical Engineer
CAND_0092551,HR Manager,7,yes,HR Manager | Marketing Manager
CAND_0092555,Marketing Manager,8,yes,Marketing Manager | Content Writer | HR Manager | HR Manager
CAND_0092566,Customer Support,8,yes,Customer Support | Business Analyst
CAND_0092618,Graphic Designer,8,yes,Graphic Designer | Content Writer | Project Manager | Marketing Manager
CAND_0092696,Civil Engineer,10,no,Civil Engineer | Project Manager | Content Writer | Sales Executive
CAND_0092712,Business Analyst,11,no,Business Analyst | Business Analyst
CAND_0092732,Graphic Designer,6,yes,Graphic Designer | Project Manager | Civil Engineer | Accountant
CAND_0092743,Marketing Manager,7,yes,Marketing Manager | Mechanical Engineer
